audit_at_utc,run_id,decision_contract_version,ticker,taiwan_code,name,global_theme,driver_id,dynamic_driver_state,provenance_status,reaction_state,previous_reaction_state,entry_trigger_state,stock_vs_etf_state,candidate_action,portfolio_action,risk_gate_pass,decision_blockers,risk_blockers,strategy_version,deployment_mode,live_execution_authorized,execution_action,decision_session,public_lineage_id
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2891.TW,2891,中信金,Financials,FINANCIALS_RATE_CREDIT_CYCLE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PRE_CONFIRMATION,PRE_CONFIRMATION,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2356.TW,2356,英業達,AI_Server,AI_SERVER_SHIPMENTS,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,CONFIRMING,CONFIRMING,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2886.TW,2886,兆豐金,Financials,FINANCIALS_RATE_CREDIT_CYCLE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PRE_CONFIRMATION,PRE_CONFIRMATION,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2382.TW,2382,廣達,AI_Server,AI_SERVER_SHIPMENTS,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3017.TW,3017,奇鋐,AI_Infrastructure,DATACENTER_COOLING_INFRA,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PERSISTENT,PERSISTENT,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2344.TW,2344,華邦電,Memory,SPECIALTY_MEMORY_PRICING,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2330.TW,2330,台積電,Foundry,LEADING_EDGE_FOUNDRY_AI_DEMAND,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2303.TW,2303,聯電,Foundry,MATURE_NODE_FOUNDRY_UTILIZATION,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,5351.TWO,5351,鈺創,Memory,MEMORY_IC_CYCLE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PULLBACK,PULLBACK,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,8299.TWO,8299,群聯,Memory,NAND_STORAGE_CYCLE,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2337.TW,2337,旺宏,Memory,SPECIALTY_MEMORY_PRICING,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3260.TWO,3260,威剛,Memory,NAND_STORAGE_CYCLE,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,5347.TWO,5347,世界,Foundry,MATURE_NODE_FOUNDRY_UTILIZATION,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6770.TW,6770,力積電,Foundry,MATURE_NODE_FOUNDRY_UTILIZATION,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,5289.TWO,5289,宜鼎,Memory,NAND_STORAGE_CYCLE,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,1519.TW,1519,華城,Power,POWER_ELECTRONICS_CAPEX,UNRESOLVED,SOURCE_BACKED,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2345.TW,2345,智邦,AI_Networking,AI_NETWORKING_UPGRADE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2308.TW,2308,台達電,Power,POWER_ELECTRONICS_CAPEX,UNRESOLVED,SOURCE_BACKED,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2308.TW,2308,台達電,AI_Infrastructure,DATACENTER_POWER_INFRA,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,1513.TW,1513,中興電,Power,POWER_ELECTRONICS_CAPEX,UNRESOLVED,SOURCE_BACKED,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,8996.TW,8996,高力,AI_Server,AI_SERVER_THERMAL_DENSITY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,1605.TW,1605,華新,Copper,COPPER_COMMODITY_TRADE_INVENTORY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PERSISTENT,PERSISTENT,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,8996.TW,8996,高力,AI_Infrastructure,DATACENTER_COOLING_INFRA,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,1608.TW,1608,華榮,Copper,COPPER_COMMODITY_TRADE_INVENTORY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,4938.TW,4938,和碩,Consumer_Tech,CONSUMER_ELECTRONICS_CYCLE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,CONFIRMING,CONFIRMING,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6230.TW,6230,尼得科超眾,AI_Server,AI_SERVER_THERMAL_DENSITY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,1609.TW,1609,大亞,Copper,COPPER_COMMODITY_TRADE_INVENTORY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6409.TW,6409,旭隼,AI_Infrastructure,DATACENTER_POWER_INFRA,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6285.TW,6285,啟碁,AI_Networking,AI_NETWORKING_UPGRADE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3324.TWO,3324,雙鴻,AI_Server,AI_SERVER_THERMAL_DENSITY,UNRESOLVED,NEEDS_SOURCE_BACKFILL,EXTENDED,EXTENDED,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3596.TW,3596,智易,AI_Networking,AI_NETWORKING_UPGRADE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,5388.TW,5388,中磊,AI_Networking,AI_NETWORKING_UPGRADE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,2317.TW,2317,鴻海,Consumer_Tech,CONSUMER_ELECTRONICS_CYCLE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PRE_CONFIRMATION,PRE_CONFIRMATION,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6446.TW,6446,藥華藥,Biotech,BIOPHARMA_RISK_APPETITE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,PULLBACK,PULLBACK,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3693.TWO,3693,營邦,AI_Server,AI_SERVER_RACK_BUILD,ACTIVE_RESEARCH_VALIDATED,NEEDS_SOURCE_BACKFILL,EXTENDED,EXTENDED,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3324.TWO,3324,雙鴻,AI_Infrastructure,DATACENTER_COOLING_INFRA,UNRESOLVED,NEEDS_SOURCE_BACKFILL,EXTENDED,EXTENDED,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,6472.TW,6472,保瑞,Biotech,BIOPHARMA_RISK_APPETITE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,UNKNOWN,UNKNOWN,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T00:37:00.826337+00:00,20260907T083423+0800-0e24be27,2.7.1,3704.TW,3704,合勤控,AI_Networking,AI_NETWORKING_UPGRADE,UNRESOLVED,NEEDS_SOURCE_BACKFILL,BROKEN,BROKEN,NOT_TRIGGERED,STOCK_BLOCKED_WEAK_EDGE,WATCH_RESEARCH,WATCH_RESEARCH,False,DRIVER_NOT_ACTIVE_RESEARCH_VALIDATED;EDGE_PROVENANCE_NOT_SOURCE_BACKED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-07,
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2615.TW,2615,萬海,Shipping,CONTAINER_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2603.TW,2603,長榮,Shipping,CONTAINER_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2609.TW,2609,陽明,Shipping,CONTAINER_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,ETF_CORE_PREFERRED,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2606.TW,2606,裕民,Shipping,DRY_BULK_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2637.TW,2637,慧洋-KY,Shipping,DRY_BULK_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2605.TW,2605,新興,Shipping,DRY_BULK_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
2026-09-07T02:22:46.456961+00:00,20260907T083423+0800-0e24be27,2.7.1,2617.TW,2617,台航,Shipping,DRY_BULK_FREIGHT,ACTIVE_RESEARCH_VALIDATED,SOURCE_BACKED,PERSISTENT,,NOT_TRIGGERED,STOCK_ALPHA_RESEARCH,WATCH_ENTRY,WATCH_ENTRY,False,INFORMATION_MAY_BE_PRICED,NO_ENTRY_TRIGGER,ALPHA_HUNTER_SHADOW_V1,SHADOW,False,NO_LIVE_ORDER,2026-09-04,f19f1e9833d73f83c81d3aa2db3363faa1425443fb4c6091d6c1652d86e280cb
